unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1584316800000,2020-03-16 00:00:00,BTC/USDT,5360.33,5365.42,4442.12,5028.97,227276.92276,1113690309.1015868,1608176
1584403200000,2020-03-17 00:00:00,BTC/USDT,5028.86,5525.0,4921.45,5312.64,150089.926318,793147908.2684975,1069217
1584489600000,2020-03-18 00:00:00,BTC/USDT,5312.64,5436.17,5009.37,5393.04,137127.634894,719748122.45302,962843
1584576000000,2020-03-19 00:00:00,BTC/USDT,5393.26,6400.0,5252.53,6162.37,199020.873439,1164739707.514236,1403608
1584662400000,2020-03-20 00:00:00,BTC/USDT,6162.05,6900.0,5670.0,6208.36,219298.329514,1401734013.175202,1580069
1584748800000,2020-03-21 00:00:00,BTC/USDT,6204.57,6456.98,5860.02,6186.98,128913.668363,794962136.6384171,990974
1584835200000,2020-03-22 00:00:00,BTC/USDT,6187.04,6407.87,5734.01,5816.19,119115.990527,722895653.5100614,952259
1584921600000,2020-03-23 00:00:00,BTC/USDT,5816.05,6600.0,5688.0,6467.31,164674.215785,1015525672.0743864,1099406
1585008000000,2020-03-24 00:00:00,BTC/USDT,6465.25,6833.0,6371.33,6744.72,151138.009878,1001890515.2399886,1012669
1585094400000,2020-03-25 00:00:00,BTC/USDT,6744.69,6957.96,6450.0,6677.43,132155.734989,880250736.9079887,912179
1585180800000,2020-03-26 00:00:00,BTC/USDT,6677.42,6780.0,6510.0,6737.36,83026.555211,552537189.4793514,668467
1585267200000,2020-03-27 00:00:00,BTC/USDT,6737.27,6842.59,6261.0,6359.11,82914.968354,551326113.8552039,643631
1585353600000,2020-03-28 00:00:00,BTC/USDT,6359.11,6360.0,6024.0,6236.65,93159.693429,577986706.1289365,725588
1585440000000,2020-03-29 00:00:00,BTC/USDT,6236.65,6266.0,5866.56,5881.42,63311.627714,383707122.50096285,496709
1585526400000,2020-03-30 00:00:00,BTC/USDT,5880.5,6599.0,5857.76,6394.38,118889.549992,747569726.4544197,784034
1585612800000,2020-03-31 00:00:00,BTC/USDT,6394.45,6523.23,6321.4,6410.44,72337.595259,465780496.6224872,538231
1585699200000,2020-04-01 00:00:00,BTC/USDT,6412.14,6679.94,6150.11,6642.92,97500.7524,618527468.834164,758061
1585785600000,2020-04-02 00:00:00,BTC/USDT,6643.36,7198.0,6551.0,6794.09,149299.906871,1014494762.4416422,1101043
1585872000000,2020-04-03 00:00:00,BTC/USDT,6793.86,7048.0,6602.1,6734.1,104080.276939,710254017.100272,840456
1585958400000,2020-04-04 00:00:00,BTC/USDT,6732.97,6990.41,6650.01,6856.99,72990.861139,495076283.5209042,659051
1586044800000,2020-04-05 00:00:00,BTC/USDT,6857.41,6895.54,6677.52,6772.78,49685.356983,337062083.002028,506433
1586131200000,2020-04-06 00:00:00,BTC/USDT,6772.78,7355.14,6765.0,7329.9,118052.000832,837357664.6519214,956586
1586217600000,2020-04-07 00:00:00,BTC/USDT,7329.9,7459.69,7077.0,7197.32,103585.168918,757201786.6976631,924436
1586304000000,2020-04-08 00:00:00,BTC/USDT,7197.32,7420.0,7150.0,7361.28,76059.145838,555122600.275026,750516
1586390400000,2020-04-09 00:00:00,BTC/USDT,7360.26,7371.92,7108.08,7283.54,61094.872417,444741085.9037586,686207
1586476800000,2020-04-10 00:00:00,BTC/USDT,7283.54,7295.75,6739.98,6858.92,104674.623375,727281590.7719399,949050
1586563200000,2020-04-11 00:00:00,BTC/USDT,6858.92,6944.3,6760.0,6876.83,45470.293206,311699573.516674,484618
1586649600000,2020-04-12 00:00:00,BTC/USDT,6876.84,7177.0,6780.0,6903.79,73868.666501,516235035.1865113,648323
1586736000000,2020-04-13 00:00:00,BTC/USDT,6903.79,6903.79,6575.0,6837.91,96415.476573,649390681.2485026,804179
1586822400000,2020-04-14 00:00:00,BTC/USDT,6838.04,6978.0,6754.28,6868.7,69068.623285,474794776.19211113,608665
1586908800000,2020-04-15 00:00:00,BTC/USDT,6868.57,6933.0,6605.0,6621.24,61571.384994,416947490.61569566,581374
1586995200000,2020-04-16 00:00:00,BTC/USDT,6621.25,7190.0,6468.27,7101.94,125009.857539,865277543.3946935,971163
1587081600000,2020-04-17 00:00:00,BTC/USDT,7101.99,7148.12,6972.98,7027.55,54126.509763,382334236.1694789,537554
1587168000000,2020-04-18 00:00:00,BTC/USDT,7026.78,7293.08,7014.4,7248.6,49488.542819,354845083.7761889,494670
1587254400000,2020-04-19 00:00:00,BTC/USDT,7248.6,7266.15,7055.6,7120.74,45664.86393,326485586.9317384,483574
1587340800000,2020-04-20 00:00:00,BTC/USDT,7121.4,7220.0,6751.0,6826.83,90149.49137,629612368.7476892,785174
1587427200000,2020-04-21 00:00:00,BTC/USDT,6828.98,6940.0,6762.0,6841.37,60109.710808,411800606.08159715,555797
1587513600000,2020-04-22 00:00:00,BTC/USDT,6841.36,7156.38,6818.0,7125.14,61486.377334,431271646.1755991,508659
1587600000000,2020-04-23 00:00:00,BTC/USDT,7125.12,7738.0,7020.0,7482.39,102773.569561,756320213.5858521,881099
1587686400000,2020-04-24 00:00:00,BTC/USDT,7483.96,7615.96,7388.0,7505.0,60182.119939,452118137.7940016,601093
1587772800000,2020-04-25 00:00:00,BTC/USDT,7505.0,7705.0,7431.07,7538.67,43874.427726,331292050.77197313,521943
1587859200000,2020-04-26 00:00:00,BTC/USDT,7539.03,7700.0,7480.0,7693.1,50522.616209,384202783.2747096,554480
1587945600000,2020-04-27 00:00:00,BTC/USDT,7693.1,7792.02,7606.0,7774.62,65441.339576,504025811.6512536,637800
1588032000000,2020-04-28 00:00:00,BTC/USDT,7773.51,7780.0,7659.12,7738.98,46302.752638,357391780.9307627,499414
1588118400000,2020-04-29 00:00:00,BTC/USDT,7738.58,8952.89,7710.05,8778.57,183546.887514,1536390177.0449488,1433128
1588204800000,2020-04-30 00:00:00,BTC/USDT,8778.58,9460.0,8401.0,8620.0,206277.214124,1839283907.4625196,1661554
1588291200000,2020-05-01 00:00:00,BTC/USDT,8620.0,9059.18,8613.56,8826.96,91468.815059,805640126.6308703,865960
1588377600000,2020-05-02 00:00:00,BTC/USDT,8825.67,9010.0,8753.0,8972.05,59002.08755,523838859.5442492,637884
1588464000000,2020-05-03 00:00:00,BTC/USDT,8972.58,9200.0,8712.0,8894.16,90126.065643,808427095.9321591,877460
1588550400000,2020-05-04 00:00:00,BTC/USDT,8894.15,8950.0,8522.0,8871.96,84418.512331,738343818.6939254,848802
1588636800000,2020-05-05 00:00:00,BTC/USDT,8871.92,9118.58,8760.0,9021.83,76480.765342,683083018.8779808,812543
1588723200000,2020-05-06 00:00:00,BTC/USDT,9021.36,9395.0,8906.21,9142.92,105925.30242,972793508.4649074,1007661
1588809600000,2020-05-07 00:00:00,BTC/USDT,9143.4,10067.0,9021.0,9986.4,147154.611378,1409783462.006364,1254835
1588896000000,2020-05-08 00:00:00,BTC/USDT,9986.3,10035.96,9705.0,9800.01,100683.7964,997005843.7404792,967816
1588982400000,2020-05-09 00:00:00,BTC/USDT,9800.02,9914.25,9520.0,9539.4,81950.679567,795001351.6797024,839384
1589068800000,2020-05-10 00:00:00,BTC/USDT,9539.1,9574.83,8117.0,8722.77,183865.182028,1594996476.9756367,1565771
1589155200000,2020-05-11 00:00:00,BTC/USDT,8722.77,9168.0,8200.0,8561.52,168807.251832,1468392820.7608037,1367382
1589241600000,2020-05-12 00:00:00,BTC/USDT,8562.04,8978.26,8528.78,8810.79,86522.780066,760195457.0509585,784859
1589328000000,2020-05-13 00:00:00,BTC/USDT,8810.99,9398.0,8792.99,9309.37,92466.274018,839725719.9602077,869216
1589414400000,2020-05-14 00:00:00,BTC/USDT,9309.35,9939.0,9256.76,9791.98,129565.37747,1247456797.813666,1199530
1589500800000,2020-05-15 00:00:00,BTC/USDT,9791.97,9845.62,9150.0,9316.42,115890.761516,1099721375.8919055,1055630
1589587200000,2020-05-16 00:00:00,BTC/USDT,9315.96,9588.0,9220.0,9381.27,59587.627862,560547005.0259086,692028
1589673600000,2020-05-17 00:00:00,BTC/USDT,9380.81,9888.0,9322.1,9680.04,68647.764323,663088800.815278,722718
1589760000000,2020-05-18 00:00:00,BTC/USDT,9681.11,9950.0,9464.23,9733.93,82006.603583,797622297.3261682,794292
1589846400000,2020-05-19 00:00:00,BTC/USDT,9733.93,9897.21,9474.0,9775.53,78539.760454,760713946.0085461,773581
1589932800000,2020-05-20 00:00:00,BTC/USDT,9775.13,9842.0,9326.0,9511.43,74923.73809,721190802.7634026,731189
1590019200000,2020-05-21 00:00:00,BTC/USDT,9511.43,9578.47,8815.0,9068.65,108928.780969,1002046265.9412596,951971
1590105600000,2020-05-22 00:00:00,BTC/USDT,9067.51,9271.0,8933.52,9170.0,58943.131024,537847834.4967086,693694
1590192000000,2020-05-23 00:00:00,BTC/USDT,9170.0,9307.85,9070.0,9179.15,43526.296966,400407195.6289224,512460
1590278400000,2020-05-24 00:00:00,BTC/USDT,9179.01,9298.0,8700.0,8720.34,70379.86645,636787240.3733248,774088
1590364800000,2020-05-25 00:00:00,BTC/USDT,8718.14,8979.66,8642.72,8900.35,62833.910949,553545285.9140139,733557
1590451200000,2020-05-26 00:00:00,BTC/USDT,8900.35,9017.67,8700.0,8841.18,58299.770138,516455128.890688,678304
1590537600000,2020-05-27 00:00:00,BTC/USDT,8841.0,9225.0,8811.73,9204.07,68910.355514,624660855.7800369,662850
1590624000000,2020-05-28 00:00:00,BTC/USDT,9204.07,9625.47,9110.0,9575.89,74110.787662,693930106.1813825,738725
1590710400000,2020-05-29 00:00:00,BTC/USDT,9575.87,9605.26,9330.0,9427.07,57374.362961,542758086.6064701,593705
1590796800000,2020-05-30 00:00:00,BTC/USDT,9426.6,9740.0,9331.23,9697.72,55665.27254,530598690.0714505,651290
1590883200000,2020-05-31 00:00:00,BTC/USDT,9697.72,9700.0,9381.41,9448.27,48333.786403,461272298.85252047,651473
1590969600000,2020-06-01 00:00:00,BTC/USDT,9448.27,10380.0,9421.67,10200.77,76649.12696,749707596.6593573,826964
1591056000000,2020-06-02 00:00:00,BTC/USDT,10202.71,10228.99,9266.0,9518.04,108970.773151,1070060237.1302092,1004312
1591142400000,2020-06-03 00:00:00,BTC/USDT,9518.02,9690.0,9365.21,9666.24,46252.644939,441928818.0430156,562784
1591228800000,2020-06-04 00:00:00,BTC/USDT,9666.32,9881.63,9450.0,9789.06,57456.100969,557234945.6467389,665881
1591315200000,2020-06-05 00:00:00,BTC/USDT,9788.14,9854.75,9581.0,9621.16,47788.05005,465200788.2036338,566062
1591401600000,2020-06-06 00:00:00,BTC/USDT,9621.17,9735.0,9531.05,9666.3,32752.950893,315604867.236149,435796
1591488000000,2020-06-07 00:00:00,BTC/USDT,9666.85,9802.0,9372.46,9746.99,57952.848385,556919603.7915448,637766
1591574400000,2020-06-08 00:00:00,BTC/USDT,9746.99,9800.0,9633.0,9782.01,40664.664125,395459395.8213373,485139
1591660800000,2020-06-09 00:00:00,BTC/USDT,9782.0,9877.0,9570.0,9772.43,46024.001289,447208895.8386984,551863
1591747200000,2020-06-10 00:00:00,BTC/USDT,9772.44,9992.72,9704.18,9885.0,47130.762982,462384305.3511994,560909
1591833600000,2020-06-11 00:00:00,BTC/USDT,9885.22,9964.0,9113.0,9280.4,94418.98473,902075648.5453848,966502
1591920000000,2020-06-12 00:00:00,BTC/USDT,9278.88,9557.12,9232.51,9465.13,50119.066932,472007894.37567526,553203
1592006400000,2020-06-13 00:00:00,BTC/USDT,9464.96,9494.73,9351.0,9473.34,27759.784851,261673162.2584724,392763
1592092800000,2020-06-14 00:00:00,BTC/USDT,9473.34,9480.99,9245.0,9342.1,30055.506608,282131272.3800662,415568
1592179200000,2020-06-15 00:00:00,BTC/USDT,9342.1,9495.0,8910.45,9426.02,86107.924707,793518842.5509843,839521
1592265600000,2020-06-16 00:00:00,BTC/USDT,9426.05,9589.0,9373.09,9525.59,52052.446927,494458269.13979113,543481
1592352000000,2020-06-17 00:00:00,BTC/USDT,9526.97,9565.0,9236.61,9465.14,48046.411152,453209812.22578067,536158
1592438400000,2020-06-18 00:00:00,BTC/USDT,9465.13,9489.0,9280.0,9386.32,37381.953765,351649555.0725387,475074
1592524800000,2020-06-19 00:00:00,BTC/USDT,9386.32,9438.3,9215.79,9310.23,45330.983673,423086965.1927383,503484
1592611200000,2020-06-20 00:00:00,BTC/USDT,9310.23,9395.0,9170.95,9358.95,30329.065384,282120360.5567526,382778
1592697600000,2020-06-21 00:00:00,BTC/USDT,9358.95,9422.0,9281.54,9294.69,24316.926234,227467940.6102112,321015
1592784000000,2020-06-22 00:00:00,BTC/USDT,9294.69,9780.0,9277.09,9685.69,57895.468343,550995799.0694705,588704
1592870400000,2020-06-23 00:00:00,BTC/USDT,9685.69,9720.0,9577.03,9624.89,41031.02938,395487616.460878,474319
1592956800000,2020-06-24 00:00:00,BTC/USDT,9624.33,9670.0,9208.0,9296.49,61571.561464,579426702.7966821,572362
1593043200000,2020-06-25 00:00:00,BTC/USDT,9298.33,9340.0,9009.69,9249.49,55831.619156,514396747.4047828,536205
1593129600000,2020-06-26 00:00:00,BTC/USDT,9249.49,9298.0,9045.45,9162.21,50292.298277,461347064.8295031,510947
1593216000000,2020-06-27 00:00:00,BTC/USDT,9162.21,9196.24,8833.0,9012.0,46290.930113,419606802.23720133,499415
1593302400000,2020-06-28 00:00:00,BTC/USDT,9012.0,9191.0,8948.06,9116.35,30688.176421,278721674.9221112,374404
1593388800000,2020-06-29 00:00:00,BTC/USDT,9116.16,9238.0,9024.67,9192.56,42120.293261,384206326.4706804,434299
1593475200000,2020-06-30 00:00:00,BTC/USDT,9192.93,9205.0,9064.89,9138.55,31463.162801,287781334.51701576,328083
1593561600000,2020-07-01 00:00:00,BTC/USDT,9138.08,9292.0,9080.1,9232.0,38488.528699,354087627.1696612,374832
1593648000000,2020-07-02 00:00:00,BTC/USDT,9231.99,9261.96,8940.0,9086.54,45725.168076,417724468.8873568,470292
1593734400000,2020-07-03 00:00:00,BTC/USDT,9086.54,9125.0,9037.47,9058.26,28943.420177,263123750.4671724,343189
1593820800000,2020-07-04 00:00:00,BTC/USDT,9057.79,9190.0,9040.04,9135.46,26441.968484,240576054.91572312,335225
1593907200000,2020-07-05 00:00:00,BTC/USDT,9135.0,9145.24,8893.03,9069.41,34073.653627,308410443.6592152,384500
1593993600000,2020-07-06 00:00:00,BTC/USDT,9069.41,9375.0,9055.92,9344.2,54463.132277,502548376.20946366,533540
1594080000000,2020-07-07 00:00:00,BTC/USDT,9342.47,9379.42,9203.0,9257.39,34587.336678,320576525.3553498,433481
1594166400000,2020-07-08 00:00:00,BTC/USDT,9257.4,9470.0,9231.0,9436.06,56140.517781,525344876.6999235,652605
1594252800000,2020-07-09 00:00:00,BTC/USDT,9436.06,9440.79,9160.0,9232.43,48044.450645,447640493.54432976,575491
1594339200000,2020-07-10 00:00:00,BTC/USDT,9232.42,9317.48,9125.0,9288.34,38295.494006,352238898.7694825,525484
1594425600000,2020-07-11 00:00:00,BTC/USDT,9288.34,9299.28,9178.25,9234.03,22561.366,208410250.50959367,413452
1594512000000,2020-07-12 00:00:00,BTC/USDT,9234.02,9345.0,9157.5,9302.75,30872.702286,285591381.4915314,484875
1594598400000,2020-07-13 00:00:00,BTC/USDT,9303.31,9343.82,9200.89,9242.62,42740.069115,396614086.7962699,642552
1594684800000,2020-07-14 00:00:00,BTC/USDT,9242.61,9279.54,9113.0,9255.85,45772.552509,421789086.45494735,613139
1594771200000,2020-07-15 00:00:00,BTC/USDT,9255.85,9276.49,9160.57,9197.6,39053.579665,360201683.49480516,554780
1594857600000,2020-07-16 00:00:00,BTC/USDT,9197.6,9226.15,9047.25,9133.72,43375.571191,395883667.0248003,681807
1594944000000,2020-07-17 00:00:00,BTC/USDT,9133.72,9186.83,9089.81,9154.32,28054.358741,256360345.57676795,470991
1595030400000,2020-07-18 00:00:00,BTC/USDT,9154.31,9219.3,9121.1,9170.28,22554.541457,206628105.36278892,430377
1595116800000,2020-07-19 00:00:00,BTC/USDT,9170.3,9232.27,9101.35,9208.99,26052.019417,238521988.0313255,440449
1595203200000,2020-07-20 00:00:00,BTC/USDT,9208.99,9221.52,9131.0,9160.78,35458.764082,325297289.27265835,557096
1595289600000,2020-07-21 00:00:00,BTC/USDT,9160.78,9437.73,9152.8,9390.0,60413.582486,563360524.7994282,782959
1595376000000,2020-07-22 00:00:00,BTC/USDT,9390.0,9544.0,9261.0,9518.16,48815.004107,457776105.6155714,663029
1595462400000,2020-07-23 00:00:00,BTC/USDT,9518.16,9664.0,9440.33,9603.27,51856.2335,494282948.7336824,735371
1595548800000,2020-07-24 00:00:00,BTC/USDT,9603.27,9637.0,9463.44,9537.8,43931.136205,419240263.5218282,677725
1595635200000,2020-07-25 00:00:00,BTC/USDT,9538.1,9732.9,9513.0,9700.42,40679.545416,391431695.7168218,675222
1595721600000,2020-07-26 00:00:00,BTC/USDT,9700.42,10111.0,9650.0,9931.54,65279.269319,644607634.4817771,945611
1595808000000,2020-07-27 00:00:00,BTC/USDT,9931.54,11394.86,9917.21,11029.96,150188.933144,1580355372.0991797,1901088
1595894400000,2020-07-28 00:00:00,BTC/USDT,11029.96,11242.23,10565.0,10906.27,97267.734187,1065375500.1891888,1475636
1595980800000,2020-07-29 00:00:00,BTC/USDT,10906.27,11342.82,10812.0,11100.53,76838.094233,853242253.6158236,1127302
1596067200000,2020-07-30 00:00:00,BTC/USDT,11100.52,11170.0,10831.0,11099.61,60794.826456,669779541.8872833,879960
1596153600000,2020-07-31 00:00:00,BTC/USDT,11099.79,11444.0,10960.0,11335.46,70063.660974,786344325.8552314,971584
1596240000000,2020-08-01 00:00:00,BTC/USDT,11335.46,11861.0,11220.0,11801.17,85087.485126,987817017.3186324,1174252
1596326400000,2020-08-02 00:00:00,BTC/USDT,11801.17,12123.46,10518.5,11071.35,97553.077604,1105757335.5281618,1459900
1596412800000,2020-08-03 00:00:00,BTC/USDT,11071.36,11473.0,10936.0,11219.81,56931.841475,641127593.2614517,919185
1596499200000,2020-08-04 00:00:00,BTC/USDT,11219.68,11414.98,11000.0,11191.97,58629.113709,658084242.6797222,863692
1596585600000,2020-08-05 00:00:00,BTC/USDT,11191.99,11780.93,11093.0,11744.91,74970.256852,861433645.4244397,964637
1596672000000,2020-08-06 00:00:00,BTC/USDT,11744.91,11900.0,11562.5,11762.46,63529.08502,746479211.7155949,919918
1596758400000,2020-08-07 00:00:00,BTC/USDT,11762.47,11909.94,11322.0,11594.23,65755.926022,767005529.2821208,940045
1596844800000,2020-08-08 00:00:00,BTC/USDT,11594.36,11808.27,11512.0,11761.41,41858.16104,489087264.3602809,779318
1596931200000,2020-08-09 00:00:00,BTC/USDT,11761.02,11797.11,11521.97,11681.68,41493.067342,483708602.8963804,853386
1597017600000,2020-08-10 00:00:00,BTC/USDT,11681.69,12067.35,11450.0,11892.92,84952.337887,1009169063.3832128,1340835
1597104000000,2020-08-11 00:00:00,BTC/USDT,11892.9,11935.0,11125.0,11392.08,90748.284634,1049615697.1379416,1343979
1597190400000,2020-08-12 00:00:00,BTC/USDT,11392.09,11617.52,11150.0,11564.33,64909.613644,743303608.0999826,1104096
1597276800000,2020-08-13 00:00:00,BTC/USDT,11564.34,11792.96,11270.36,11780.0,70132.491502,809611114.2132485,1243382
1597363200000,2020-08-14 00:00:00,BTC/USDT,11779.77,11850.0,11634.03,11760.54,59818.852697,702273220.6964157,1011746
1597449600000,2020-08-15 00:00:00,BTC/USDT,11760.55,11980.0,11680.0,11852.4,56237.90505,667446824.0641296,1018956
1597536000000,2020-08-16 00:00:00,BTC/USDT,11852.4,11931.72,11686.0,11911.0,41368.236906,489731524.6369436,790240
1597622400000,2020-08-17 00:00:00,BTC/USDT,11910.99,12468.0,11769.78,12281.13,84734.21154,1026883452.894772,1210228
1597708800000,2020-08-18 00:00:00,BTC/USDT,12281.15,12387.77,11817.93,11945.01,75923.835527,920402307.1768104,1189390
1597795200000,2020-08-19 00:00:00,BTC/USDT,11945.1,12020.08,11561.0,11754.59,73940.169606,870612801.5295693,1258060
1597881600000,2020-08-20 00:00:00,BTC/USDT,11754.38,11888.0,11668.0,11853.55,46085.254351,543576025.0485107,798027
1597968000000,2020-08-21 00:00:00,BTC/USDT,11853.54,11878.0,11485.81,11531.34,64448.306142,755451999.6540914,1189668
1598054400000,2020-08-22 00:00:00,BTC/USDT,11531.23,11686.0,11376.81,11662.96,43678.701646,504305451.410864,809328
1598140800000,2020-08-23 00:00:00,BTC/USDT,11663.51,11718.07,11514.13,11648.13,37900.00469,440406018.65187865,627352
1598227200000,2020-08-24 00:00:00,BTC/USDT,11648.12,11824.9,11585.09,11748.2,46212.391867,542298951.538298,656584
1598313600000,2020-08-25 00:00:00,BTC/USDT,11748.19,11767.85,11117.64,11318.42,69590.923272,797034671.6452801,996668
1598400000000,2020-08-26 00:00:00,BTC/USDT,11318.42,11539.32,11244.0,11461.43,53998.231231,615452789.9673375,862654
1598486400000,2020-08-27 00:00:00,BTC/USDT,11461.42,11592.2,11125.0,11330.38,63246.036383,717474981.6640126,959270
1598572800000,2020-08-28 00:00:00,BTC/USDT,11330.38,11542.65,11276.89,11526.91,45953.908365,525606229.654251,719985
1598659200000,2020-08-29 00:00:00,BTC/USDT,11526.9,11580.02,11417.04,11465.84,32973.7992,379228275.2707224,611834
1598745600000,2020-08-30 00:00:00,BTC/USDT,11465.84,11719.0,11458.0,11711.16,43177.879054,501375342.93503886,756541
1598832000000,2020-08-31 00:00:00,BTC/USDT,11711.17,11800.77,11570.0,11649.51,55353.617744,646723855.5714536,822062
1598918400000,2020-09-01 00:00:00,BTC/USDT,11649.51,12050.85,11515.0,11921.97,78148.193668,928047313.4889666,1321492
1599004800000,2020-09-02 00:00:00,BTC/USDT,11921.97,11954.57,11160.1,11388.54,87221.845602,1005391012.1338753,1373524
1599091200000,2020-09-03 00:00:00,BTC/USDT,11388.54,11462.6,9960.8,10140.85,121950.106015,1325106403.3158674,1611610
1599177600000,2020-09-04 00:00:00,BTC/USDT,10138.29,10627.05,9875.5,10446.25,92733.599113,959925718.3512753,1434860
1599264000000,2020-09-05 00:00:00,BTC/USDT,10446.25,10565.68,9825.0,10166.69,90001.605568,917578408.8761182,1476782
1599350400000,2020-09-06 00:00:00,BTC/USDT,10166.69,10347.14,9994.86,10256.2,56368.788815,574903000.2351745,1053192
1599436800000,2020-09-07 00:00:00,BTC/USDT,10255.89,10410.75,9875.0,10373.44,62620.230676,634278537.8151095,927363
1599523200000,2020-09-08 00:00:00,BTC/USDT,10373.45,10438.0,9850.0,10126.65,73491.878418,742947901.9712393,1048125
1599609600000,2020-09-09 00:00:00,BTC/USDT,10126.66,10343.0,9981.01,10219.2,49347.113776,503082625.2147909,755560
1599696000000,2020-09-10 00:00:00,BTC/USDT,10219.29,10483.35,10070.83,10336.87,58253.75375,602390078.4922807,851877
1599782400000,2020-09-11 00:00:00,BTC/USDT,10336.86,10397.6,10200.0,10387.89,43830.254467,451241002.66033614,637869
1599868800000,2020-09-12 00:00:00,BTC/USDT,10387.89,10477.97,10269.25,10440.92,35379.153096,366912671.4437269,577724
1599955200000,2020-09-13 00:00:00,BTC/USDT,10440.67,10580.11,10200.0,10332.83,43837.609865,455338605.3291489,692439
1600041600000,2020-09-14 00:00:00,BTC/USDT,10332.84,10750.0,10212.34,10671.77,67059.291361,706175591.3866128,828957
1600128000000,2020-09-15 00:00:00,BTC/USDT,10671.77,10930.04,10606.48,10785.31,61822.452786,666457161.1491377,893852
1600214400000,2020-09-16 00:00:00,BTC/USDT,10785.23,11093.0,10661.22,10954.01,64991.51244,708644989.4830699,884153
1600300800000,2020-09-17 00:00:00,BTC/USDT,10954.01,11045.46,10745.83,10939.99,55601.614529,605010288.7799246,829137
1600387200000,2020-09-18 00:00:00,BTC/USDT,10940.0,11038.03,10812.84,10933.39,47266.728275,516147935.6692284,717371
1600473600000,2020-09-19 00:00:00,BTC/USDT,10933.4,11179.79,10887.37,11080.65,38440.036858,423651901.1577304,620127
1600560000000,2020-09-20 00:00:00,BTC/USDT,11080.64,11080.64,10723.0,10920.28,39157.922565,426815210.75551224,646329
1600646400000,2020-09-21 00:00:00,BTC/USDT,10920.28,10988.86,10296.35,10417.22,70683.431179,751020795.2358837,1028531
1600732800000,2020-09-22 00:00:00,BTC/USDT,10417.22,10572.71,10353.0,10529.61,43991.235476,460362500.7284081,738576
1600819200000,2020-09-23 00:00:00,BTC/USDT,10529.61,10537.15,10136.82,10241.46,51876.568079,539362015.157462,774391
1600905600000,2020-09-24 00:00:00,BTC/USDT,10241.46,10795.24,10190.93,10736.32,57676.619427,604520870.055638,789282
1600992000000,2020-09-25 00:00:00,BTC/USDT,10736.33,10760.53,10556.24,10686.67,48101.117008,512647249.14932007,733430
1601078400000,2020-09-26 00:00:00,BTC/USDT,10686.57,10820.94,10644.68,10728.6,28420.836659,304511477.68085533,502670
1601164800000,2020-09-27 00:00:00,BTC/USDT,10728.59,10799.0,10594.82,10774.25,30549.483253,327169249.4549957,516004
1601251200000,2020-09-28 00:00:00,BTC/USDT,10774.26,10950.0,10626.0,10696.12,50095.251734,544463219.5978093,686664
1601337600000,2020-09-29 00:00:00,BTC/USDT,10696.11,10867.54,10635.87,10840.48,41874.898399,449345822.46022886,587576
1601424000000,2020-09-30 00:00:00,BTC/USDT,10840.58,10849.34,10665.13,10776.59,39596.027322,425279696.28526336,595383
1601510400000,2020-10-01 00:00:00,BTC/USDT,10776.59,10920.0,10437.0,10619.13,60866.332893,652168989.4617349,794855
